id;dia_semana;horario;mortos
324664;Quinta;03:30:00;0
324665;Quinta;04:18:00;0
324666;Quinta;03:35:00;0
324668;Quarta;09:45:00;0
324670;Quarta;22:25:00;0
324671;Quarta;12:00:00;0
324672;Quarta;10:00:00;0
324673;Quarta;22:50:00;1
324674;Quinta;01:40:00;0
324675;Quarta;16:40:00;0
324677;Terça;11:25:00;0
324678;Quinta;04:20:00;0
324679;Quinta;06:00:00;0
324680;Quinta;05:40:00;0
324682;Quinta;03:30:00;0
324684;Terça;08:30:00;0
324686;Quinta;04:50:00;0
324687;Quarta;14:30:00;0
324688;Quinta;06:00:00;0
324689;Terça;22:50:00;1
324690;Quinta;04:50:00;0
324691;Terça;17:00:00;0
324692;Terça;19:25:00;0
324693;Terça;16:10:00;0
324695;Quarta;10:50:00;0
324698;Quarta;13:30:00;0
324703;Quarta;17:00:00;0
324704;Terça;14:10:00;0
324705;Quarta;02:50:00;0
324706;Terça;14:55:00;0
324707;Terça;20:50:00;0
324709;Quarta;15:50:00;0
324711;Terça;17:00:00;0
324712;Quinta;07:40:00;0
324713;Quinta;00:10:00;0
324715;Terça;10:40:00;0
324718;Quinta;06:00:00;0
324721;Quinta;07:50:00;0
324723;Quinta;09:00:00;0
324727;Quinta;07:53:00;0
324729;Quinta;07:45:00;0
324730;Quinta;06:15:00;0
324734;Quarta;15:40:00;0
324736;Terça;03:30:00;0
324738;Quinta;09:20:00;0
324739;Quarta;02:10:00;0
324743;Quinta;04:20:00;0
324745;Terça;09:35:00;1
324746;Quarta;17:30:00;0
324748;Quinta;07:10:00;0
324758;Quinta;06:30:00;0
324769;Quinta;08:20:00;0
324770;Terça;19:15:00;0
324775;Quinta;10:10:00;0
324777;Quarta;17:20:00;0
324779;Quinta;08:45:00;0
324781;Quinta;12:00:00;0
324783;Terça;00:40:00;0
324785;Quinta;11:00:00;0
324786;Quinta;10:00:00;0
324787;Terça;19:10:00;0
324788;Quinta;10:30:00;0
324790;Quinta;09:30:00;0
324793;Terça;16:00:00;0
324794;Terça;19:30:00;0
324795;Quinta;09:40:00;0
324796;Quarta;17:30:00;0
324797;Terça;15:30:00;0
324798;Terça;23:50:00;0
324799;Quinta;11:00:00;0
324801;Quinta;11:50:00;0
324805;Quinta;10:20:00;0
324806;Terça;18:00:00;0
324807;Quinta;13:40:00;0
324808;Quinta;08:20:00;0
324809;Quarta;16:00:00;0
324810;Quinta;08:00:00;0
324812;Quinta;06:45:00;0
324813;Quinta;12:00:00;0
324815;Terça;19:30:00;0
324816;Quinta;11:00:00;0
324817;Quinta;10:20:00;0
324819;Quinta;12:15:00;0
324820;Quinta;13:25:00;0
324821;Quinta;12:50:00;0
324823;Quinta;07:15:00;0
324824;Terça;19:30:00;0
324825;Quinta;11:30:00;0
324826;Quinta;13:10:00;0
324828;Quinta;13:45:00;0
324829;Quarta;18:14:00;0
324832;Quinta;13:50:00;0
324834;Quinta;13:40:00;0
324838;Quinta;14:45:00;0
324840;Quinta;07:00:00;0
324843;Quinta;11:30:00;0
324844;Quinta;14:00:00;0
324845;Quinta;13:55:00;0
324846;Quinta;12:35:00;0
324848;Quinta;14:15:00;0
324853;Quarta;09:45:00;0
324854;Quinta;15:00:00;0
324856;Quinta;15:00:00;0
324857;Terça;06:00:00;0
324859;Quinta;13:00:00;0
324860;Quinta;12:35:00;0
324861;Quinta;12:45:00;0
324862;Terça;17:30:00;0
324865;Terça;19:00:00;1
324866;Quinta;07:30:00;0
324869;Quinta;13:40:00;0
324870;Quinta;05:45:00;0
324873;Quinta;12:15:00;0
324874;Terça;17:10:00;0
324875;Quinta;16:50:00;0
324878;Quinta;15:40:00;0
324879;Quinta;12:30:00;0
324882;Quinta;11:00:00;0
324883;Quinta;17:50:00;0
324884;Terça;21:30:00;1
324886;Quinta;14:50:00;0
324887;Quinta;11:30:00;0
324888;Quinta;13:50:00;0
324889;Quinta;15:00:00;0
324890;Quinta;16:50:00;0
324891;Quinta;12:40:00;0
324892;Quinta;18:15:00;0
324894;Quinta;07:20:00;0
324895;Terça;23:30:00;0
324897;Quinta;13:20:00;0
324899;Quinta;14:50:00;0
324900;Quinta;13:10:00;0
324902;Quinta;14:00:00;0
324903;Quinta;10:50:00;0
324905;Quinta;15:10:00;0
324908;Quinta;10:30:00;0
324910;Quinta;14:30:00;0
324911;Quinta;18:00:00;0
324912;Quinta;17:30:00;0
324914;Quinta;08:45:00;0
324917;Quinta;09:15:00;0
324918;Quinta;08:30:00;0
324919;Quinta;17:05:00;0
324920;Quinta;12:35:00;0
324921;Quinta;12:05:00;0
324922;Quinta;15:20:00;0
324923;Quinta;15:45:00;0
324925;Quinta;15:55:00;0
324926;Quinta;12:05:00;1
324927;Quarta;12:40:00;1
324928;Quinta;18:10:00;0
324929;Quinta;13:50:00;1
324931;Quinta;14:30:00;0
324933;Quinta;15:30:00;0
324934;Quinta;09:50:00;0
324935;Quinta;14:30:00;0
324936;Quinta;17:30:00;1
324937;Quinta;15:50:00;0
324938;Quinta;15:00:00;0
324939;Quinta;12:35:00;0
324940;Quinta;17:45:00;0
324941;Quinta;13:50:00;0
324942;Quinta;15:30:00;0
324943;Quinta;13:45:00;0
324944;Quinta;13:00:00;0
324945;Quinta;13:15:00;0
324946;Quinta;16:00:00;0
324947;Quinta;08:40:00;0
324948;Quinta;16:30:00;0
324951;Quinta;13:40:00;0
324952;Quinta;11:20:00;0
324953;Quinta;10:15:00;0
324954;Quinta;17:20:00;0
324955;Quarta;17:00:00;0
324956;Quinta;09:10:00;0
324957;Quinta;19:45:00;0
324959;Quinta;19:40:00;0
324960;Quinta;15:50:00;0
324961;Quinta;12:30:00;0
324962;Quinta;17:30:00;0
324963;Quarta;02:00:00;0
324964;Quinta;17:00:00;0
324965;Quinta;14:10:00;0
324968;Quinta;19:05:00;0
324969;Quinta;16:00:00;0
324970;Quinta;20:15:00;0
324971;Quinta;17:00:00;0
324974;Quinta;18:00:00;0
324975;Quinta;21:10:00;0
324976;Quinta;15:00:00;0
324978;Quinta;15:45:00;0
324979;Quinta;04:20:00;0
324980;Quarta;05:55:00;0
324981;Quinta;14:10:00;0
324982;Quinta;11:50:00;0
324983;Quinta;19:00:00;0
324984;Quinta;06:20:00;0
324985;Quinta;14:30:00;0
324986;Quinta;13:20:00;0
324987;Quinta;14:00:00;0
324988;Quinta;13:10:00;0
324990;Quinta;17:15:00;0
324991;Quinta;13:30:00;0
324992;Quinta;19:00:00;0
324993;Quinta;18:30:00;0
324994;Quinta;16:45:00;0
324995;Quinta;08:00:00;0
324996;Quinta;18:20:00;0
324997;Quinta;17:00:00;0
324999;Quinta;22:15:00;0
325000;Quinta;21:30:00;0
325001;Quinta;14:50:00;0
325002;Quinta;20:00:00;0
325003;Quinta;19:15:00;1
325004;Terça;05:00:00;0
325006;Quinta;21:30:00;0
325007;Quarta;04:50:00;0
325008;Quinta;16:30:00;0
325009;Quarta;09:00:00;0
325010;Quinta;23:00:00;0
325011;Quinta;19:00:00;0
325013;Quinta;14:35:00;0
325014;Quinta;20:30:00;0
325015;Quinta;11:40:00;0
325016;Quinta;17:20:00;0
325018;Quinta;09:40:00;0
325019;Quinta;17:30:00;0
325020;Quinta;19:30:00;0
325022;Quinta;09:20:00;0
325023;Quinta;18:45:00;1
325024;Quinta;20:55:00;0
325025;Quinta;21:00:00;0
325026;Quarta;12:00:00;0
325027;Quinta;17:40:00;0
325028;Quinta;17:30:00;0
325029;Quinta;18:45:00;0
325030;Quinta;15:00:00;1
325032;Quinta;11:30:00;0
325033;Quinta;21:30:00;0
325034;Quarta;05:10:00;0
325036;Sexta;01:30:00;0
325037;Sexta;00:30:00;0
325038;Quinta;18:05:00;0
325040;Quinta;14:00:00;0
325041;Quinta;12:15:00;0
325042;Quarta;13:15:00;0
325043;Quinta;14:30:00;0
325044;Quinta;22:00:00;0
325045;Terça;15:55:00;0
325046;Quinta;21:50:00;0
325047;Quinta;23:55:00;1
325048;Quinta;18:45:00;0
325049;Quinta;19:30:00;0
325050;Sexta;02:30:00;0
325051;Quinta;16:50:00;0
325052;Quinta;21:00:00;0
325053;Quinta;07:30:00;0
325055;Sexta;00:05:00;0
325056;Quinta;16:00:00;0
325057;Quinta;09:00:00;0
325058;Quinta;21:45:00;0
325059;Quinta;23:45:00;0
325060;Quinta;22:15:00;0
325061;Quinta;22:00:00;0
325062;Quinta;17:40:00;0
325063;Quinta;21:20:00;1
325064;Sexta;03:00:00;0
325065;Quinta;21:00:00;0
325066;Terça;20:00:00;0
325067;Quinta;11:00:00;0
325068;Quinta;13:10:00;0
325069;Sexta;01:30:00;0
325070;Quinta;23:00:00;0
325072;Terça;22:00:00;1
325073;Quinta;20:00:00;0
325074;Quinta;16:50:00;0
325075;Quinta;15:40:00;0
325076;Sexta;02:40:00;0
325078;Quarta;08:30:00;0
325081;Terça;10:50:00;0
325084;Sexta;06:40:00;0
325086;Terça;02:10:00;0
325088;Quarta;19:05:00;0
325093;Terça;00:15:00;0
325094;Terça;19:40:00;0
325096;Quinta;19:50:00;0
325098;Sexta;08:15:00;0
325101;Terça;06:30:00;0
325102;Quarta;19:05:00;3
325103;Terça;02:00:00;0
325105;Terça;16:55:00;0
325106;Terça;01:40:00;0
325108;Quarta;11:40:00;0
325109;Quinta;06:30:00;0
325110;Quinta;08:00:00;0
325115;Sexta;05:05:00;0
325116;Quarta;06:05:00;0
325119;Sexta;09:15:00;0
325123;Sexta;09:30:00;0
325124;Sexta;08:20:00;0
325128;Sexta;07:30:00;0
325129;Quarta;10:00:00;0
325130;Terça;06:00:00;0
325131;Quarta;12:15:00;0
325133;Terça;17:00:00;0
325134;Sexta;07:20:00;0
325142;Terça;15:00:00;0
325143;Sexta;00:00:00;0
325144;Sexta;09:50:00;0
325147;Sexta;06:50:00;0
325148;Sexta;07:30:00;0
325149;Terça;19:30:00;0
325150;Sexta;06:00:00;0
325154;Quarta;10:00:00;0
325155;Sexta;10:25:00;0
325157;Quarta;22:20:00;0
325158;Quarta;18:30:00;0
325159;Sexta;10:00:00;0
325163;Quinta;10:30:00;0
325167;Sexta;08:25:00;0
325168;Sexta;09:40:00;0
325169;Quarta;15:30:00;0
325172;Terça;12:05:00;0
325173;Sexta;09:30:00;0
325174;Quarta;18:15:00;0
325175;Quinta;06:00:00;0
325178;Sexta;10:20:00;0
325179;Terça;03:45:00;0
325181;Sexta;09:20:00;0
325182;Sexta;11:20:00;0
325183;Sexta;10:40:00;0
325184;Quarta;19:40:00;0
325185;Sexta;11:20:00;0
325186;Sexta;08:30:00;0
325187;Sexta;02:30:00;0
325188;Terça;08:40:00;0
325189;Sexta;10:20:00;0
325190;Sexta;10:15:00;0
325192;Terça;02:20:00;0
325194;Sexta;10:30:00;0
325197;Terça;20:05:00;0
325198;Quarta;09:00:00;0
325202;Terça;18:40:00;0
325204;Sexta;05:00:00;0
325205;Sexta;10:10:00;0
325207;Quarta;22:00:00;1
325208;Sexta;06:50:00;1
325209;Quinta;06:30:00;0
325210;Sexta;12:20:00;0
325212;Sexta;10:00:00;0
325213;Sexta;11:00:00;0
325215;Terça;06:40:00;0
325216;Sexta;09:00:00;0
325217;Quarta;17:40:00;0
325220;Sexta;12:30:00;0
325222;Sexta;14:10:00;0
325223;Sexta;14:00:00;0
325224;Sexta;12:40:00;0
325225;Sexta;14:00:00;0
325227;Sexta;11:20:00;0
325228;Sexta;11:00:00;0
325229;Sexta;14:40:00;0
325230;Terça;21:45:00;0
325231;Sexta;11:50:00;0
325233;Sexta;15:00:00;0
325236;Sexta;08:10:00;0
325237;Sexta;08:40:00;0
325238;Sexta;08:10:00;0
325240;Terça;16:00:00;0
325241;Sexta;12:16:00;0
325242;Sexta;08:50:00;0
325243;Sexta;08:30:00;0
325245;Sexta;12:30:00;0
325247;Quarta;03:30:00;0
325250;Sexta;07:30:00;0
325254;Terça;02:00:00;1
325255;Sexta;13:00:00;0
325257;Sexta;13:45:00;0
325258;Sexta;13:00:00;0
325259;Sexta;11:20:00;0
325263;Sexta;10:10:00;0
